No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,datetime
1235,2010,2,21,10,4,NA,NA,NA,65,-8,35,1014,6,NW,22.36,0,0,2010/2/21:10:00:00
1236,2010,2,21,11,4,NA,NA,NA,35,-8,27,1014,10,NW,25.49,0,0,2010/2/21:11:00:00
1237,2010,2,21,12,4,NA,NA,NA,35,-13,16,1014,12,NW,31.3,0,0,2010/2/21:12:00:00
1238,2010,2,21,13,4,NA,NA,NA,27,-15,12,1013,13,NW,36.22,0,0,2010/2/21:13:00:00
1239,2010,2,21,14,4,NA,NA,NA,36,-15,11,1012,14,NW,42.03,0,0,2010/2/21:14:00:00
1240,2010,2,21,15,4,NA,NA,NA,30,-15,11,1012,14,NW,47.84,0,0,2010/2/21:15:00:00
1241,2010,2,21,16,4,NA,NA,NA,23,-15,11,1012,14,NW,51.86,0,0,2010/2/21:16:00:00
1242,2010,2,21,17,4,NA,NA,NA,20,-15,13,1013,12,NE,3.13,0,0,2010/2/21:17:00:00
1243,2010,2,21,18,4,NA,NA,NA,30,-15,16,1014,9,cv,0.89,0,0,2010/2/21:18:00:00
1244,2010,2,21,19,4,NA,NA,NA,69,-13,27,1015,4,cv,1.78,0,0,2010/2/21:19:00:00
1245,2010,2,21,20,4,NA,NA,NA,99,-13,27,1016,4,cv,2.67,0,0,2010/2/21:20:00:00
1246,2010,2,21,21,4,NA,NA,NA,117,-12,30,1017,4,SE,1.79,0,0,2010/2/21:21:00:00
1247,2010,2,21,22,4,NA,NA,NA,154,-3,69,1018,2,SE,7.6,0,0,2010/2/21:22:00:00
1248,2010,2,21,23,4,NA,NA,NA,154,-6,59,1019,1,SE,11.62,0,0,2010/2/21:23:00:00
1249,2010,2,22,0,4,NA,NA,NA,136,-6,68,1020,-1,cv,0.89,0,0,2010/2/22:0:00:00
1250,2010,2,22,1,4,NA,NA,NA,143,-5,69,1021,0,cv,1.34,0,0,2010/2/22:1:00:00
1251,2010,2,22,2,4,NA,NA,NA,132,-6,74,1021,-2,SE,1.79,0,0,2010/2/22:2:00:00
1252,2010,2,22,3,4,NA,NA,NA,100,-7,63,1021,-1,SE,4.92,0,0,2010/2/22:3:00:00
1253,2010,2,22,4,4,NA,NA,NA,89,-8,68,1021,-3,SE,6.71,0,0,2010/2/22:4:00:00
1254,2010,2,22,5,4,NA,NA,NA,90,-8,68,1021,-3,SE,8.5,0,0,2010/2/22:5:00:00
1255,2010,2,22,6,4,NA,NA,NA,90,-7,73,1021,-3,SE,10.29,0,0,2010/2/22:6:00:00
1256,2010,2,22,7,4,NA,NA,NA,99,-8,73,1021,-4,SE,12.08,0,0,2010/2/22:7:00:00
1257,2010,2,22,8,4,NA,NA,NA,92,-7,68,1022,-2,SE,15.21,0,0,2010/2/22:8:00:00
1258,2010,2,22,9,4,NA,NA,NA,80,-7,63,1022,-1,SE,19.23,0,0,2010/2/22:9:00:00
1259,2010,2,22,10,4,NA,NA,NA,56,-8,54,1022,0,SE,23.25,0,0,2010/2/22:10:00:00
1260,2010,2,22,11,4,NA,NA,NA,60,-9,43,1022,2,SE,26.38,0,0,2010/2/22:11:00:00
1261,2010,2,22,12,4,NA,NA,NA,72,-10,37,1020,3,SE,31.3,0,0,2010/2/22:12:00:00
1262,2010,2,22,13,4,NA,NA,NA,76,-10,37,1019,3,SE,34.43,0,0,2010/2/22:13:00:00
1263,2010,2,22,14,4,NA,NA,NA,79,-10,35,1018,4,SE,38.45,0,0,2010/2/22:14:00:00
1264,2010,2,22,15,4,NA,NA,NA,84,-10,32,1017,5,SE,42.47,0,0,2010/2/22:15:00:00
1265,2010,2,22,16,4,NA,NA,NA,92,-10,35,1016,4,SE,45.6,0,0,2010/2/22:16:00:00
1266,2010,2,22,17,4,NA,NA,NA,100,-9,40,1015,3,SE,48.73,0,0,2010/2/22:17:00:00
1267,2010,2,22,18,4,NA,NA,NA,95,-8,47,1015,2,SE,49.62,0,0,2010/2/22:18:00:00
1268,2010,2,22,19,4,NA,NA,NA,81,-7,59,1015,0,SE,51.41,0,0,2010/2/22:19:00:00
1269,2010,2,22,20,4,NA,NA,NA,95,-7,63,1014,-1,cv,0.89,0,0,2010/2/22:20:00:00
1270,2010,2,22,21,4,NA,NA,NA,87,-7,59,1014,0,SE,3.13,0,0,2010/2/22:21:00:00
1271,2010,2,22,22,4,NA,NA,NA,86,-6,68,1014,-1,SE,4.92,0,0,2010/2/22:22:00:00
1272,2010,2,22,23,4,NA,NA,NA,90,-7,68,1014,-2,cv,0.89,0,0,2010/2/22:23:00:00
1273,2010,2,23,0,4,NA,NA,NA,111,-7,79,1013,-4,NE,0.89,0,0,2010/2/23:0:00:00
1274,2010,2,23,1,4,NA,NA,NA,104,-6,85,1013,-4,SE,0.89,0,0,2010/2/23:1:00:00
1275,2010,2,23,2,4,NA,NA,NA,129,-7,79,1012,-4,cv,0.89,0,0,2010/2/23:2:00:00
1276,2010,2,23,3,4,NA,NA,NA,117,-8,79,1012,-5,cv,1.78,0,0,2010/2/23:3:00:00
1277,2010,2,23,4,4,NA,NA,NA,105,-7,85,1011,-5,cv,2.23,0,0,2010/2/23:4:00:00
1278,2010,2,23,5,4,NA,NA,NA,112,-8,85,1011,-6,NE,0.89,0,0,2010/2/23:5:00:00
1279,2010,2,23,6,4,NA,NA,NA,130,-7,92,1010,-6,NW,1.79,0,0,2010/2/23:6:00:00
1280,2010,2,23,7,4,NA,NA,NA,134,-8,85,1010,-6,NW,3.58,0,0,2010/2/23:7:00:00
1281,2010,2,23,8,4,NA,NA,NA,136,-6,85,1010,-4,cv,0.89,0,0,2010/2/23:8:00:00
1282,2010,2,23,9,4,NA,NA,NA,142,-5,74,1010,-1,cv,1.78,0,0,2010/2/23:9:00:00
1283,2010,2,23,10,4,NA,NA,NA,150,-6,63,1009,0,NW,1.79,0,0,2010/2/23:10:00:00
1284,2010,2,23,11,4,NA,NA,NA,148,-7,51,1008,2,cv,0.89,0,0,2010/2/23:11:00:00
1285,2010,2,23,12,4,NA,NA,NA,160,-7,44,1007,4,cv,1.78,0,0,2010/2/23:12:00:00
1286,2010,2,23,13,4,NA,NA,NA,179,-7,41,1006,5,SE,1.79,0,0,2010/2/23:13:00:00
1287,2010,2,23,14,4,NA,NA,NA,183,-7,38,1004,6,cv,0.89,0,0,2010/2/23:14:00:00
1288,2010,2,23,15,4,NA,NA,NA,191,-6,39,1003,7,cv,1.78,0,0,2010/2/23:15:00:00
1289,2010,2,23,16,4,NA,NA,NA,195,-6,39,1003,7,SE,1.79,0,0,2010/2/23:16:00:00
1290,2010,2,23,17,4,NA,NA,NA,196,-6,39,1003,7,SE,3.58,0,0,2010/2/23:17:00:00
1291,2010,2,23,18,4,NA,NA,NA,218,-6,44,1003,5,SE,4.47,0,0,2010/2/23:18:00:00
1292,2010,2,23,19,4,NA,NA,NA,246,-7,47,1003,3,cv,0.89,0,0,2010/2/23:19:00:00
1293,2010,2,23,20,4,NA,NA,NA,264,-6,55,1003,2,NW,1.79,0,0,2010/2/23:20:00:00
1294,2010,2,23,21,4,NA,NA,NA,274,-6,63,1004,0,SE,0.89,0,0,2010/2/23:21:00:00
1295,2010,2,23,22,4,NA,NA,NA,282,-5,69,1004,0,cv,0.45,0,0,2010/2/23:22:00:00
1296,2010,2,23,23,4,NA,NA,NA,283,-6,68,1004,-1,cv,1.34,0,0,2010/2/23:23:00:00
1297,2010,2,24,0,4,NA,NA,NA,242,-6,68,1003,-1,NW,1.79,0,0,2010/2/24:0:00:00
1298,2010,2,24,1,4,NA,NA,NA,227,-6,63,1003,0,NW,3.58,0,0,2010/2/24:1:00:00
1299,2010,2,24,2,4,NA,NA,NA,223,-5,74,1003,-1,cv,0.89,0,0,2010/2/24:2:00:00
1300,2010,2,24,3,4,NA,NA,NA,227,-6,59,1003,1,cv,1.78,0,0,2010/2/24:3:00:00
1301,2010,2,24,4,4,NA,NA,NA,227,-6,68,1002,-1,NW,1.79,0,0,2010/2/24:4:00:00
1302,2010,2,24,5,4,NA,NA,NA,237,-5,79,1003,-2,NW,3.58,0,0,2010/2/24:5:00:00
1303,2010,2,24,6,4,NA,NA,NA,243,-5,79,1003,-2,NW,6.71,0,0,2010/2/24:6:00:00
1304,2010,2,24,7,4,NA,NA,NA,262,-5,74,1003,-1,NW,9.84,0,0,2010/2/24:7:00:00
1305,2010,2,24,8,4,NA,NA,NA,296,-5,69,1004,0,NW,12.97,0,0,2010/2/24:8:00:00
1306,2010,2,24,9,4,NA,NA,NA,301,-5,55,1004,3,NW,16.99,0,0,2010/2/24:9:00:00
1307,2010,2,24,10,4,NA,NA,NA,302,-4,52,1004,5,NW,21.01,0,0,2010/2/24:10:00:00
1308,2010,2,24,11,4,NA,NA,NA,311,-4,48,1004,6,NW,25.03,0,0,2010/2/24:11:00:00
1309,2010,2,24,12,4,NA,NA,NA,307,-4,45,1004,7,NW,29.05,0,0,2010/2/24:12:00:00
1310,2010,2,24,13,4,NA,NA,NA,312,-2,42,1003,10,NW,33.97,0,0,2010/2/24:13:00:00
1311,2010,2,24,14,4,NA,NA,NA,298,-2,40,1002,11,NW,37.1,0,0,2010/2/24:14:00:00
1312,2010,2,24,15,4,NA,NA,NA,292,-2,40,1002,11,cv,0.89,0,0,2010/2/24:15:00:00
1313,2010,2,24,16,4,NA,NA,NA,299,-1,43,1003,11,cv,1.78,0,0,2010/2/24:16:00:00
1314,2010,2,24,17,4,NA,NA,NA,353,0,49,1003,10,SE,1.79,0,0,2010/2/24:17:00:00
1315,2010,2,24,18,4,NA,NA,NA,368,0,56,1005,8,SE,4.92,0,0,2010/2/24:18:00:00
1316,2010,2,24,19,4,NA,NA,NA,309,2,75,1006,6,cv,0.89,0,0,2010/2/24:19:00:00
1317,2010,2,24,20,4,NA,NA,NA,284,3,75,1007,7,SE,1.79,0,0,2010/2/24:20:00:00
1318,2010,2,24,21,4,NA,NA,NA,244,3,81,1008,6,SE,3.58,0,0,2010/2/24:21:00:00
1319,2010,2,24,22,4,NA,NA,NA,218,2,75,1009,6,SE,6.71,0,0,2010/2/24:22:00:00
1320,2010,2,24,23,4,NA,NA,NA,164,3,86,1010,5,cv,0.89,0,0,2010/2/24:23:00:00
1321,2010,2,25,0,4,NA,NA,NA,153,2,86,1010,4,cv,1.78,0,0,2010/2/25:0:00:00
1322,2010,2,25,1,4,NA,NA,NA,135,1,86,1011,3,cv,2.67,0,0,2010/2/25:1:00:00
1323,2010,2,25,2,4,NA,NA,NA,134,1,86,1012,3,cv,3.12,0,0,2010/2/25:2:00:00
1324,2010,2,25,3,4,NA,NA,NA,139,1,86,1012,3,cv,4.01,0,0,2010/2/25:3:00:00
1325,2010,2,25,4,4,NA,NA,NA,148,0,86,1012,2,NE,0.89,0,0,2010/2/25:4:00:00
1326,2010,2,25,5,4,NA,NA,NA,210,0,93,1013,1,NW,0.89,0,0,2010/2/25:5:00:00
1327,2010,2,25,6,4,NA,NA,NA,218,-1,92,1014,0,NW,2.68,0,0,2010/2/25:6:00:00
1328,2010,2,25,7,4,NA,NA,NA,253,-3,92,1014,-2,NW,4.47,0,0,2010/2/25:7:00:00
1329,2010,2,25,8,4,NA,NA,NA,266,-1,92,1016,0,SE,1.79,0,0,2010/2/25:8:00:00
1330,2010,2,25,9,4,NA,NA,NA,241,1,93,1017,2,SE,2.68,0,0,2010/2/25:9:00:00
1331,2010,2,25,10,4,NA,NA,NA,235,0,70,1017,5,SE,6.7,0,0,2010/2/25:10:00:00
1332,2010,2,25,11,4,NA,NA,NA,237,0,60,1017,7,SE,11.62,0,0,2010/2/25:11:00:00
1333,2010,2,25,12,4,NA,NA,NA,248,-1,56,1017,7,SE,16.54,0,0,2010/2/25:12:00:00
1334,2010,2,25,13,4,NA,NA,NA,180,-2,49,1017,8,SE,21.46,0,0,2010/2/25:13:00:00
1335,2010,2,25,14,4,NA,NA,NA,176,-2,49,1016,8,SE,26.38,0,0,2010/2/25:14:00:00
1336,2010,2,25,15,4,NA,NA,NA,165,-1,60,1016,6,SE,30.4,0,0,2010/2/25:15:00:00
1337,2010,2,25,16,4,NA,NA,NA,138,-1,60,1016,6,SE,35.32,0,0,2010/2/25:16:00:00
1338,2010,2,25,17,4,NA,NA,NA,136,-1,60,1017,6,SE,39.34,0,0,2010/2/25:17:00:00
1339,2010,2,25,18,4,NA,NA,NA,136,-2,56,1017,6,SE,42.47,0,0,2010/2/25:18:00:00
1340,2010,2,25,19,4,NA,NA,NA,130,-2,60,1018,5,SE,45.6,0,0,2010/2/25:19:00:00
1341,2010,2,25,20,4,NA,NA,NA,118,-2,60,1018,5,SE,47.39,0,0,2010/2/25:20:00:00
1342,2010,2,25,21,4,NA,NA,NA,56,-6,48,1019,4,SE,54.54,0,0,2010/2/25:21:00:00
1343,2010,2,25,22,4,NA,NA,NA,55,-7,47,1019,3,SE,59.46,0,0,2010/2/25:22:00:00
1344,2010,2,25,23,4,NA,NA,NA,52,-6,55,1020,2,SE,63.48,0,0,2010/2/25:23:00:00
1345,2010,2,26,0,4,NA,NA,NA,46,-7,55,1020,1,SE,66.61,0,0,2010/2/26:0:00:00
1346,2010,2,26,1,4,NA,NA,NA,46,-7,59,1020,0,SE,69.74,0,0,2010/2/26:1:00:00
1347,2010,2,26,2,4,NA,NA,NA,45,-6,63,1021,0,SE,71.53,0,0,2010/2/26:2:00:00
1348,2010,2,26,3,4,NA,NA,NA,51,-6,63,1021,0,SE,73.32,0,0,2010/2/26:3:00:00
1349,2010,2,26,4,4,NA,NA,NA,53,-5,69,1020,0,SE,75.11,0,0,2010/2/26:4:00:00
1350,2010,2,26,5,4,NA,NA,NA,50,-5,69,1021,0,SE,76.9,0,0,2010/2/26:5:00:00
1351,2010,2,26,6,4,NA,NA,NA,46,-5,69,1021,0,SE,78.69,0,0,2010/2/26:6:00:00
1352,2010,2,26,7,4,NA,NA,NA,58,-5,69,1021,0,SE,79.58,0,0,2010/2/26:7:00:00
1353,2010,2,26,8,4,NA,NA,NA,75,-6,63,1022,0,SE,81.37,0,0,2010/2/26:8:00:00
1354,2010,2,26,9,4,NA,NA,NA,72,-6,59,1022,1,cv,0.89,0,0,2010/2/26:9:00:00
1355,2010,2,26,10,4,NA,NA,NA,82,-6,55,1022,2,SE,1.79,0,0,2010/2/26:10:00:00
1356,2010,2,26,11,4,NA,NA,NA,81,-6,51,1022,3,cv,0.89,0,0,2010/2/26:11:00:00
1357,2010,2,26,12,4,NA,NA,NA,91,-6,48,1021,4,cv,1.78,0,0,2010/2/26:12:00:00
1358,2010,2,26,13,4,NA,NA,NA,93,-6,44,1021,5,cv,3.57,0,0,2010/2/26:13:00:00
1359,2010,2,26,14,4,NA,NA,NA,90,-6,44,1020,5,SE,4.02,0,0,2010/2/26:14:00:00
1360,2010,2,26,15,4,NA,NA,NA,79,-6,44,1020,5,SE,8.04,0,0,2010/2/26:15:00:00
1361,2010,2,26,16,4,NA,NA,NA,79,-7,44,1020,4,SE,12.06,0,0,2010/2/26:16:00:00
1362,2010,2,26,17,4,NA,NA,NA,70,-7,47,1020,3,SE,15.19,0,0,2010/2/26:17:00:00
1363,2010,2,26,18,4,NA,NA,NA,70,-7,47,1020,3,SE,16.08,0,0,2010/2/26:18:00:00
1364,2010,2,26,19,4,NA,NA,NA,84,-7,47,1021,3,SE,16.97,0,0,2010/2/26:19:00:00
1365,2010,2,26,20,4,NA,NA,NA,103,-8,47,1021,2,SE,17.86,0,0,2010/2/26:20:00:00
1366,2010,2,26,21,4,NA,NA,NA,95,-10,40,1021,2,SE,21.88,0,0,2010/2/26:21:00:00
1367,2010,2,26,22,4,NA,NA,NA,66,-11,40,1022,1,SE,25.9,0,0,2010/2/26:22:00:00
1368,2010,2,26,23,4,NA,NA,NA,38,-12,39,1021,0,SE,29.92,0,0,2010/2/26:23:00:00
1369,2010,2,27,0,4,NA,NA,NA,35,-11,46,1021,-1,SE,33.05,0,0,2010/2/27:0:00:00
1370,2010,2,27,1,4,NA,NA,NA,30,-13,39,1021,-1,SE,37.07,0,0,2010/2/27:1:00:00
1371,2010,2,27,2,4,NA,NA,NA,29,-13,39,1021,-1,SE,40.2,0,0,2010/2/27:2:00:00
1372,2010,2,27,3,4,NA,NA,NA,31,-13,39,1021,-1,SE,44.22,0,0,2010/2/27:3:00:00
1373,2010,2,27,4,4,NA,NA,NA,29,-12,42,1020,-1,SE,47.35,0,0,2010/2/27:4:00:00
1374,2010,2,27,5,4,NA,NA,NA,31,-6,79,1021,-3,SE,51.37,0.2,0.2,2010/2/27:5:00:00
1375,2010,2,27,6,4,NA,NA,NA,34,-5,92,1021,-4,SE,53.16,0.2,0.4,2010/2/27:6:00:00
1376,2010,2,27,7,4,NA,NA,NA,52,-5,92,1021,-4,SE,54.95,0.1,0.5,2010/2/27:7:00:00
1377,2010,2,27,8,4,NA,NA,NA,65,-5,92,1021,-4,cv,0.89,0,0,2010/2/27:8:00:00
1378,2010,2,27,9,4,NA,NA,NA,89,-5,86,1021,-3,SE,1.79,0,0,2010/2/27:9:00:00
1379,2010,2,27,10,4,NA,NA,NA,138,-4,86,1021,-2,cv,0.89,0,0,2010/2/27:10:00:00
1380,2010,2,27,11,4,NA,NA,NA,77,-4,86,1021,-2,cv,1.78,0,0,2010/2/27:11:00:00
1381,2010,2,27,12,4,NA,NA,NA,88,-4,80,1020,-1,cv,2.67,0,0,2010/2/27:12:00:00
1382,2010,2,27,13,4,NA,NA,NA,95,-4,80,1019,-1,SE,1.79,0,0,2010/2/27:13:00:00
1383,2010,2,27,14,4,NA,NA,NA,105,-4,74,1018,0,SE,3.58,0,0,2010/2/27:14:00:00
1384,2010,2,27,15,4,NA,NA,NA,101,-5,69,1017,0,SE,6.71,0,0,2010/2/27:15:00:00
1385,2010,2,27,16,4,NA,NA,NA,102,-5,69,1017,0,SE,9.84,0,0,2010/2/27:16:00:00
1386,2010,2,27,17,4,NA,NA,NA,103,-5,69,1017,0,SE,12.97,0,0,2010/2/27:17:00:00
1387,2010,2,27,18,4,NA,NA,NA,105,-5,69,1017,0,SE,14.76,0,0,2010/2/27:18:00:00
1388,2010,2,27,19,4,NA,NA,NA,98,-5,69,1017,0,SE,16.55,0,0,2010/2/27:19:00:00
1389,2010,2,27,20,4,NA,NA,NA,124,-5,69,1018,0,cv,0.89,0,0,2010/2/27:20:00:00
1390,2010,2,27,21,4,NA,NA,NA,112,-5,69,1018,0,SE,1.79,0,0,2010/2/27:21:00:00
1391,2010,2,27,22,4,NA,NA,NA,123,-5,69,1019,0,cv,0.45,0,0,2010/2/27:22:00:00
1392,2010,2,27,23,4,NA,NA,NA,126,-5,74,1020,-1,SE,0.89,0,0,2010/2/27:23:00:00
1393,2010,2,28,0,4,NA,NA,NA,114,-4,80,1020,-1,NE,0.89,0,0,2010/2/28:0:00:00
1394,2010,2,28,1,4,NA,NA,NA,115,-4,80,1019,-1,cv,0.45,0,0,2010/2/28:1:00:00
1395,2010,2,28,2,4,NA,NA,NA,128,-4,80,1019,-1,cv,1.34,0,0,2010/2/28:2:00:00
1396,2010,2,28,3,4,NA,NA,NA,138,-4,86,1019,-2,NE,0.89,0,0,2010/2/28:3:00:00
1397,2010,2,28,4,4,NA,NA,NA,145,-6,79,1019,-3,cv,0.89,0,0,2010/2/28:4:00:00
1398,2010,2,28,5,4,NA,NA,NA,139,-5,79,1020,-2,NW,1.79,0,0,2010/2/28:5:00:00
1399,2010,2,28,6,4,NA,NA,NA,119,-4,86,1020,-2,NW,5.81,0,0,2010/2/28:6:00:00
1400,2010,2,28,7,4,NA,NA,NA,114,-5,74,1020,-1,NW,9.83,0,0,2010/2/28:7:00:00
1401,2010,2,28,8,4,NA,NA,NA,78,-4,80,1021,-1,NW,13.85,0,0,2010/2/28:8:00:00
1402,2010,2,28,9,4,NA,NA,NA,80,-7,51,1023,2,NE,5.81,0,0,2010/2/28:9:00:00
1403,2010,2,28,10,4,NA,NA,NA,37,-11,34,1023,3,NE,12.96,0,0,2010/2/28:10:00:00
1404,2010,2,28,11,4,NA,NA,NA,20,-15,25,1023,3,NE,21.01,0,0,2010/2/28:11:00:00
1405,2010,2,28,12,4,NA,NA,NA,20,-16,21,1024,4,NE,26.82,0,0,2010/2/28:12:00:00
1406,2010,2,28,13,4,NA,NA,NA,14,-18,18,1023,4,NE,33.97,0,0,2010/2/28:13:00:00
1407,2010,2,28,14,4,NA,NA,NA,13,-18,18,1023,4,NE,42.02,0,0,2010/2/28:14:00:00
1408,2010,2,28,15,4,NA,NA,NA,16,-14,27,1022,3,NW,7.15,0,0,2010/2/28:15:00:00
1409,2010,2,28,16,4,NA,NA,NA,15,-8,50,1023,1,NW,16.09,0,0,2010/2/28:16:00:00
1410,2010,2,28,17,4,NA,NA,NA,21,-6,63,1023,0,NW,21.9,0.2,0.2,2010/2/28:17:00:00
1411,2010,2,28,18,4,NA,NA,NA,72,-3,92,1024,-2,NW,26.82,0.4,0.6,2010/2/28:18:00:00
1412,2010,2,28,19,4,NA,NA,NA,85,-3,92,1025,-2,NW,29.95,1,1.6,2010/2/28:19:00:00
1413,2010,2,28,20,4,NA,NA,NA,108,-3,92,1026,-2,NW,33.08,1,2.6,2010/2/28:20:00:00
1414,2010,2,28,21,4,NA,NA,NA,128,-3,92,1026,-2,NW,34.87,0.8,3.4,2010/2/28:21:00:00
1415,2010,2,28,22,4,NA,NA,NA,161,-3,92,1026,-2,cv,0.89,0.7,4.1,2010/2/28:22:00:00
1416,2010,2,28,23,4,NA,NA,NA,69,-3,100,1027,-3,SE,3.13,0.6,4.7,2010/2/28:23:00:00
1417,2010,3,1,0,1,NA,NA,NA,59,-4,92,1026,-3,SE,7.15,0.3,5,2010/3/1:0:00:00
1418,2010,3,1,1,1,NA,NA,NA,42,-5,92,1026,-4,SE,12.07,0.1,5.1,2010/3/1:1:00:00
1419,2010,3,1,2,1,NA,NA,NA,35,-5,92,1025,-4,SE,15.2,0,0,2010/3/1:2:00:00
1420,2010,3,1,3,1,NA,NA,NA,35,-5,92,1025,-4,SE,18.33,0,0,2010/3/1:3:00:00
1421,2010,3,1,4,1,NA,NA,NA,29,-5,100,1025,-5,SE,20.12,0,0,2010/3/1:4:00:00
1422,2010,3,1,5,1,NA,NA,NA,25,-5,92,1025,-4,SE,23.25,0,0,2010/3/1:5:00:00
1423,2010,3,1,6,1,NA,NA,NA,23,-5,92,1026,-4,SE,25.04,0,0,2010/3/1:6:00:00
1424,2010,3,1,7,1,NA,NA,NA,17,-5,92,1025,-4,SE,28.17,0,0,2010/3/1:7:00:00
1425,2010,3,1,8,1,NA,NA,NA,25,-5,92,1026,-4,SE,29.96,0,0,2010/3/1:8:00:00
1426,2010,3,1,9,1,NA,NA,NA,39,-5,86,1026,-3,SE,33.09,0,0,2010/3/1:9:00:00
1427,2010,3,1,10,1,NA,NA,NA,44,-5,79,1025,-2,SE,36.22,0,0,2010/3/1:10:00:00
1428,2010,3,1,11,1,NA,NA,NA,51,-5,74,1024,-1,SE,38.01,0,0,2010/3/1:11:00:00
1429,2010,3,1,12,1,NA,NA,NA,61,-6,74,1023,-2,SE,39.8,0,0,2010/3/1:12:00:00
1430,2010,3,1,13,1,NA,NA,NA,70,-6,68,1022,-1,SE,42.93,0,0,2010/3/1:13:00:00
1431,2010,3,1,14,1,NA,NA,NA,70,-5,74,1021,-1,SE,46.06,0,0,2010/3/1:14:00:00
1432,2010,3,1,15,1,NA,NA,NA,65,-5,74,1021,-1,SE,50.08,0,0,2010/3/1:15:00:00
1433,2010,3,1,16,1,NA,NA,NA,75,-5,74,1020,-1,SE,53.21,0,0,2010/3/1:16:00:00
1434,2010,3,1,17,1,NA,NA,NA,86,-5,74,1020,-1,SE,58.13,0,0,2010/3/1:17:00:00
1435,2010,3,1,18,1,NA,NA,NA,91,-5,79,1020,-2,SE,63.05,0,0,2010/3/1:18:00:00
1436,2010,3,1,19,1,NA,NA,NA,95,-5,79,1020,-2,SE,67.07,0,0,2010/3/1:19:00:00
1437,2010,3,1,20,1,NA,NA,NA,89,-5,79,1020,-2,SE,70.2,0,0,2010/3/1:20:00:00
1438,2010,3,1,21,1,NA,NA,NA,96,-5,79,1019,-2,SE,73.33,0,0,2010/3/1:21:00:00
1439,2010,3,1,22,1,NA,NA,NA,99,-5,79,1019,-2,SE,77.35,0,0,2010/3/1:22:00:00
1440,2010,3,1,23,1,NA,NA,NA,101,-5,79,1019,-2,SE,80.48,0,0,2010/3/1:23:00:00
1441,2010,3,2,0,1,NA,NA,NA,101,-5,79,1019,-2,SE,82.27,0,0,2010/3/2:0:00:00
1442,2010,3,2,1,1,NA,NA,NA,108,-5,79,1019,-2,cv,0.89,0,0,2010/3/2:1:00:00
1443,2010,3,2,2,1,NA,NA,NA,108,-5,79,1019,-2,SE,0.89,0,0,2010/3/2:2:00:00
1444,2010,3,2,3,1,NA,NA,NA,115,-5,86,1018,-3,cv,0.89,0,0,2010/3/2:3:00:00
1445,2010,3,2,4,1,NA,NA,NA,111,-6,92,1018,-5,cv,1.78,0,0,2010/3/2:4:00:00
1446,2010,3,2,5,1,NA,NA,NA,120,-7,92,1018,-6,NW,1.79,0,0,2010/3/2:5:00:00
1447,2010,3,2,6,1,NA,NA,NA,125,-7,92,1019,-6,cv,0.89,0,0,2010/3/2:6:00:00
1448,2010,3,2,7,1,NA,NA,NA,138,-8,85,1020,-6,cv,1.78,0,0,2010/3/2:7:00:00
1449,2010,3,2,8,1,NA,NA,NA,164,-6,92,1021,-5,NW,1.79,0,0,2010/3/2:8:00:00
1450,2010,3,2,9,1,NA,NA,NA,169,-4,74,1022,0,NW,4.92,0,0,2010/3/2:9:00:00
1451,2010,3,2,10,1,NA,NA,NA,82,-7,51,1023,2,NW,12.07,0,0,2010/3/2:10:00:00
1452,2010,3,2,11,1,NA,NA,NA,63,-9,38,1022,4,NW,20.12,0,0,2010/3/2:11:00:00
1453,2010,3,2,12,1,NA,NA,NA,37,-9,33,1022,6,NW,28.17,0,0,2010/3/2:12:00:00
1454,2010,3,2,13,1,NA,NA,NA,37,-11,28,1022,6,NW,36.22,0,0,2010/3/2:13:00:00
1455,2010,3,2,14,1,NA,NA,NA,36,-12,24,1021,7,NW,44.27,0,0,2010/3/2:14:00:00
1456,2010,3,2,15,1,NA,NA,NA,30,-12,22,1021,8,NW,52.32,0,0,2010/3/2:15:00:00
1457,2010,3,2,16,1,NA,NA,NA,27,-13,20,1021,8,NW,60.37,0,0,2010/3/2:16:00:00
1458,2010,3,2,17,1,NA,NA,NA,28,-12,22,1021,8,NW,65.29,0,0,2010/3/2:17:00:00
1459,2010,3,2,18,1,NA,NA,NA,34,-13,22,1022,7,NW,69.31,0,0,2010/3/2:18:00:00
1460,2010,3,2,19,1,NA,NA,NA,44,-12,24,1023,7,NW,72.44,0,0,2010/3/2:19:00:00
1461,2010,3,2,20,1,NA,NA,NA,116,-12,27,1024,5,cv,0.89,0,0,2010/3/2:20:00:00
1462,2010,3,2,21,1,NA,NA,NA,139,-11,30,1024,5,NW,1.79,0,0,2010/3/2:21:00:00
1463,2010,3,2,22,1,NA,NA,NA,129,-6,51,1024,3,SE,3.13,0,0,2010/3/2:22:00:00
1464,2010,3,2,23,1,NA,NA,NA,109,-6,63,1025,0,cv,0.89,0,0,2010/3/2:23:00:00
1465,2010,3,3,0,1,NA,NA,NA,97,-6,51,1024,3,NW,1.79,0,0,2010/3/3:0:00:00
1466,2010,3,3,1,1,NA,NA,NA,92,-5,69,1025,0,SE,0.89,0,0,2010/3/3:1:00:00
1467,2010,3,3,2,1,NA,NA,NA,158,-5,79,1025,-2,cv,0.89,0,0,2010/3/3:2:00:00
