exchange,stock_symbol,date,stock_price_open,stock_price_high,stock_price_low,stock_price_close,stock_volume,stock_price_adj_close
NYSE,ZLC,1997-02-27,19.00,19.00,18.00,18.00,449800,9.00
NYSE,ZLC,1997-02-26,19.00,19.25,18.62,19.00,255800,9.50
NYSE,ZLC,1997-02-25,18.62,19.38,18.62,19.12,477400,9.56
NYSE,ZLC,1997-02-24,17.62,18.50,17.62,18.38,452800,9.19
NYSE,ZLC,1997-02-21,17.38,17.75,17.25,17.75,214800,8.88
NYSE,ZLC,1997-02-20,17.12,17.38,17.00,17.38,147800,8.69
NYSE,ZLC,1997-02-19,16.88,17.25,16.88,17.12,476200,8.56
NYSE,ZLC,1997-02-18,17.25,17.38,16.88,16.88,785200,8.44
NYSE,ZLC,1997-02-14,17.12,17.38,17.12,17.25,88200,8.62
NYSE,ZLC,1997-02-13,16.75,16.88,16.75,16.88,64600,8.44
NYSE,ZLC,1997-02-12,16.88,16.88,16.50,16.62,103800,8.31
NYSE,ZLC,1997-02-11,17.00,17.12,16.75,16.75,118800,8.38
NYSE,ZLC,1997-02-10,16.50,17.00,16.50,17.00,78200,8.50
NYSE,ZLC,1997-02-07,16.50,16.62,16.25,16.50,340000,8.25
NYSE,ZLC,1997-02-06,16.25,17.00,16.25,16.38,842000,8.19
NYSE,ZLC,1997-02-05,16.25,16.38,16.12,16.25,335600,8.12
NYSE,ZLC,1997-02-04,16.12,16.38,16.12,16.12,234200,8.06
NYSE,ZLC,1997-02-03,16.00,16.12,15.88,16.00,278800,8.00
NYSE,ZLC,1997-01-31,16.00,16.12,15.75,16.00,128000,8.00
NYSE,ZLC,1997-01-30,16.12,16.25,15.88,16.00,138000,8.00
NYSE,ZLC,1997-01-29,16.12,16.25,16.12,16.12,233000,8.06
NYSE,ZLC,1997-01-28,16.25,16.88,16.12,16.25,279800,8.12
NYSE,ZLC,1997-01-27,16.00,16.25,15.75,16.25,436800,8.12
NYSE,ZLC,1997-01-24,16.12,16.12,15.75,16.12,296200,8.06
NYSE,ZLC,1997-01-23,16.25,16.38,16.12,16.25,608400,8.12
NYSE,ZLC,1997-01-22,16.88,16.88,16.25,16.25,435800,8.12
NYSE,ZLC,1997-01-21,16.88,17.00,16.75,16.88,319200,8.44
NYSE,ZLC,1997-01-20,17.00,17.12,16.88,16.88,329000,8.44
NYSE,ZLC,1997-01-17,17.00,17.12,16.88,17.12,604400,8.56
NYSE,ZLC,1997-01-16,16.62,17.12,16.62,17.12,398200,8.56
NYSE,ZLC,1997-01-15,16.88,17.25,16.62,16.75,427200,8.38
NYSE,ZLC,1997-01-14,16.88,16.88,16.62,16.62,422800,8.31
NYSE,ZLC,1997-01-13,16.75,16.88,16.75,16.88,135600,8.44
NYSE,ZLC,1997-01-10,16.75,16.88,16.50,16.75,593200,8.38
NYSE,ZLC,1997-01-09,16.75,16.88,16.62,16.75,172800,8.38
NYSE,ZLC,1997-01-08,16.88,16.88,16.62,16.75,647600,8.38
NYSE,ZLC,1997-01-07,17.00,17.00,16.75,16.75,690200,8.38
NYSE,ZLC,1997-01-06,18.38,18.50,15.62,16.25,2069600,8.12
NYSE,ZLC,1997-01-03,18.62,18.62,18.12,18.25,297600,9.12
NYSE,ZLC,1997-01-02,19.25,19.25,18.38,18.50,131800,9.25
NYSE,ZLC,1996-12-31,19.50,19.62,19.00,19.25,227800,9.62
NYSE,ZLC,1996-12-30,19.88,20.00,19.62,19.75,116200,9.88
NYSE,ZLC,1996-12-27,19.88,20.00,19.62,19.88,58800,9.94
NYSE,ZLC,1996-12-26,19.88,20.00,19.75,20.00,51800,10.00
NYSE,ZLC,1996-12-24,20.00,20.00,19.88,19.88,13200,9.94
NYSE,ZLC,1996-12-23,20.50,20.50,19.88,20.00,50000,10.00
NYSE,ZLC,1996-12-20,20.38,20.62,20.25,20.50,261600,10.25
NYSE,ZLC,1996-12-19,20.00,20.38,19.75,20.12,325000,10.06
NYSE,ZLC,1996-12-18,20.75,20.75,20.00,20.00,172200,10.00
NYSE,ZLC,1996-12-17,20.62,20.75,20.62,20.62,201400,10.31
NYSE,ZLC,1996-12-16,20.75,21.00,20.69,20.75,476200,10.38
NYSE,ZLC,1996-12-13,20.62,20.75,20.50,20.75,196800,10.38
NYSE,ZLC,1996-12-12,20.62,20.88,20.62,20.75,297000,10.38
NYSE,ZLC,1996-12-11,20.75,20.75,20.25,20.62,510600,10.31
NYSE,ZLC,1996-12-10,20.25,21.00,20.25,21.00,332200,10.50
NYSE,ZLC,1996-12-09,20.12,20.62,20.12,20.12,321000,10.06
NYSE,ZLC,1996-12-06,20.62,20.62,19.88,20.12,485400,10.06
NYSE,ZLC,1996-12-05,20.62,21.38,20.50,20.88,456200,10.44
NYSE,ZLC,1996-12-04,20.62,20.62,20.38,20.50,100600,10.25
NYSE,ZLC,1996-12-03,20.25,20.75,20.25,20.50,319400,10.25
NYSE,ZLC,1996-12-02,19.88,20.12,19.62,20.12,633400,10.06
NYSE,ZLC,1996-11-29,20.00,20.00,19.75,19.88,21200,9.94
NYSE,ZLC,1996-11-27,20.25,20.25,20.00,20.00,61000,10.00
NYSE,ZLC,1996-11-26,19.50,20.25,19.50,20.25,206000,10.12
NYSE,ZLC,1996-11-25,19.38,19.50,19.38,19.50,405200,9.75
NYSE,ZLC,1996-11-22,19.38,19.38,19.25,19.38,134600,9.69
NYSE,ZLC,1996-11-21,19.25,19.38,19.25,19.25,146800,9.62
NYSE,ZLC,1996-11-20,19.00,19.25,18.88,19.25,149400,9.62
NYSE,ZLC,1996-11-19,19.25,19.50,19.00,19.00,1101000,9.50
NYSE,ZLC,1996-11-18,19.25,19.38,19.00,19.25,363400,9.62
NYSE,ZLC,1996-11-15,19.25,19.62,19.25,19.38,103800,9.69
NYSE,ZLC,1996-11-14,19.25,19.38,19.12,19.25,118200,9.62
NYSE,ZLC,1996-11-13,19.12,19.25,19.00,19.25,333400,9.62
NYSE,ZLC,1996-11-12,18.62,19.38,18.62,19.25,268400,9.62
NYSE,ZLC,1996-11-11,17.50,18.38,17.50,18.38,695800,9.19
NYSE,ZLC,1996-11-08,17.25,17.38,17.12,17.38,89600,8.69
NYSE,ZLC,1996-11-07,17.00,17.38,17.00,17.25,487200,8.62
NYSE,ZLC,1996-11-06,17.12,17.38,17.00,17.12,1431200,8.56
NYSE,ZLC,1996-11-05,17.75,17.75,16.38,17.00,2446200,8.50
NYSE,ZLC,1996-11-04,18.62,18.75,18.00,18.00,303800,9.00
NYSE,ZLC,1996-11-01,19.38,19.38,18.62,18.75,286600,9.38
NYSE,ZLC,1996-10-31,19.12,19.38,19.12,19.38,335000,9.69
NYSE,ZLC,1996-10-30,19.38,19.50,19.12,19.12,301800,9.56
NYSE,ZLC,1996-10-29,19.25,19.38,19.00,19.38,268200,9.69
NYSE,ZLC,1996-10-28,19.00,19.50,19.00,19.25,157000,9.62
NYSE,ZLC,1996-10-25,18.50,19.12,18.50,19.00,228000,9.50
NYSE,ZLC,1996-10-24,18.38,18.50,18.38,18.50,142600,9.25
NYSE,ZLC,1996-10-23,18.62,18.62,18.25,18.38,241400,9.19
NYSE,ZLC,1996-10-22,19.00,19.00,18.62,18.62,129200,9.31
NYSE,ZLC,1996-10-21,19.12,19.12,18.88,19.00,154000,9.50
NYSE,ZLC,1996-10-18,19.62,19.62,19.12,19.12,253400,9.56
NYSE,ZLC,1996-10-17,20.00,20.00,19.62,19.62,162400,9.81
NYSE,ZLC,1996-10-16,19.75,20.12,19.75,20.00,235200,10.00
NYSE,ZLC,1996-10-15,20.50,20.50,19.75,19.75,237200,9.88
NYSE,ZLC,1996-10-14,21.00,21.00,20.50,20.50,118600,10.25
NYSE,ZLC,1996-10-11,21.25,21.25,20.88,21.00,351400,10.50
NYSE,ZLC,1996-10-10,21.00,21.50,21.00,21.25,264800,10.62
NYSE,ZLC,1996-10-09,21.38,21.50,21.12,21.12,145200,10.56
NYSE,ZLC,1996-10-08,21.62,21.88,21.25,21.25,286000,10.62
NYSE,ZLC,1996-10-07,21.62,21.75,21.62,21.75,150800,10.88
NYSE,ZLC,1996-10-04,21.50,21.75,21.38,21.75,368800,10.88
NYSE,ZLC,1996-10-03,21.50,22.00,21.38,21.38,153800,10.69
NYSE,ZLC,1996-10-02,21.75,21.75,21.00,21.50,261600,10.75
NYSE,ZLC,1996-10-01,21.75,21.88,21.62,21.62,455800,10.81
NYSE,ZLC,1996-09-30,21.62,21.88,21.62,21.88,401600,10.94
NYSE,ZLC,1996-09-27,21.50,21.62,21.50,21.50,99000,10.75
NYSE,ZLC,1996-09-26,21.50,21.62,21.38,21.62,243800,10.81
NYSE,ZLC,1996-09-25,21.12,21.88,21.12,21.50,428600,10.75
NYSE,ZLC,1996-09-24,21.38,21.38,20.88,21.12,786000,10.56
NYSE,ZLC,1996-09-23,21.00,21.38,21.00,21.38,460200,10.69
NYSE,ZLC,1996-09-20,20.50,21.38,20.50,21.12,1118400,10.56
NYSE,ZLC,1996-09-19,20.12,20.62,20.12,20.62,1198600,10.31
NYSE,ZLC,1996-09-18,19.75,20.25,19.75,20.25,399200,10.12
NYSE,ZLC,1996-09-17,19.62,20.12,19.62,19.88,283400,9.94
NYSE,ZLC,1996-09-16,19.38,19.62,19.25,19.62,812600,9.81
NYSE,ZLC,1996-09-13,19.38,19.50,19.25,19.38,514800,9.69
NYSE,ZLC,1996-09-12,19.25,19.38,19.25,19.38,673800,9.69
NYSE,ZLC,1996-09-11,18.88,19.50,18.50,19.12,6038400,9.56
NYSE,ZLC,1996-09-10,19.12,19.25,18.50,18.75,312600,9.38
NYSE,ZLC,1996-09-09,18.75,18.88,18.38,18.62,80000,9.31
NYSE,ZLC,1996-09-06,18.62,19.00,18.62,18.75,1119200,9.38
NYSE,ZLC,1996-09-05,19.00,19.00,18.62,18.62,359600,9.31
NYSE,ZLC,1996-09-04,18.50,19.00,18.50,19.00,48800,9.50
NYSE,ZLC,1996-09-03,18.12,18.62,18.12,18.50,118200,9.25
NYSE,ZLC,1996-08-30,18.25,18.25,18.00,18.12,59600,9.06
NYSE,ZLC,1996-08-29,18.25,18.38,18.12,18.25,136600,9.12
NYSE,ZLC,1996-08-28,18.00,18.38,18.00,18.12,78600,9.06
NYSE,ZLC,1996-08-27,17.50,18.25,17.50,18.12,44000,9.06
NYSE,ZLC,1996-08-26,17.62,17.62,17.38,17.38,448200,8.69
NYSE,ZLC,1996-08-23,17.75,17.75,17.38,17.62,215200,8.81
NYSE,ZLC,1996-08-22,18.38,18.38,17.88,17.88,74400,8.94
NYSE,ZLC,1996-08-21,18.50,18.50,18.25,18.38,44000,9.19
NYSE,ZLC,1996-08-20,18.50,18.62,18.38,18.38,48400,9.19
NYSE,ZLC,1996-08-19,18.62,18.62,18.38,18.38,14000,9.19
NYSE,ZLC,1996-08-16,18.38,18.62,18.38,18.50,78800,9.25
NYSE,ZLC,1996-08-15,18.38,18.62,18.38,18.50,68000,9.25
NYSE,ZLC,1996-08-14,18.00,18.25,18.00,18.25,96400,9.12
NYSE,ZLC,1996-08-13,18.50,18.50,18.00,18.00,113800,9.00
NYSE,ZLC,1996-08-12,18.62,18.62,18.25,18.50,93200,9.25
NYSE,ZLC,1996-08-09,19.12,19.25,18.50,18.50,122400,9.25
NYSE,ZLC,1996-08-08,18.75,19.25,18.62,19.12,38000,9.56
NYSE,ZLC,1996-08-07,18.38,18.62,18.25,18.62,141200,9.31
NYSE,ZLC,1996-08-06,17.88,18.38,17.75,17.78,445800,8.89
NYSE,ZLC,1996-08-05,18.00,18.00,17.75,17.75,95000,8.88
NYSE,ZLC,1996-08-02,17.88,18.00,17.75,17.88,161800,8.94
NYSE,ZLC,1996-08-01,17.38,18.00,17.25,17.88,315800,8.94
NYSE,ZLC,1996-07-31,17.12,17.38,16.88,17.38,905600,8.69
NYSE,ZLC,1996-07-30,17.25,17.25,17.00,17.00,511000,8.50
NYSE,ZLC,1996-07-29,17.50,17.50,17.38,17.38,337400,8.69
NYSE,ZLC,1996-07-26,17.25,17.62,17.25,17.62,247400,8.81
NYSE,ZLC,1996-07-25,17.25,17.38,17.12,17.25,236200,8.62
NYSE,ZLC,1996-07-24,16.38,17.12,16.38,17.00,905200,8.50
NYSE,ZLC,1996-07-23,16.75,16.88,16.50,16.50,210600,8.25
NYSE,ZLC,1996-07-22,17.38,17.38,16.62,16.88,109400,8.44
NYSE,ZLC,1996-07-19,17.50,17.50,17.25,17.38,247800,8.69
NYSE,ZLC,1996-07-18,17.00,17.38,17.00,17.38,193600,8.69
NYSE,ZLC,1996-07-17,17.00,17.00,16.75,17.00,74400,8.50
NYSE,ZLC,1996-07-16,17.25,17.25,16.75,17.00,281800,8.50
NYSE,ZLC,1996-07-15,17.38,17.38,17.25,17.25,31000,8.62
NYSE,ZLC,1996-07-12,17.50,17.50,17.38,17.38,8800,8.69
NYSE,ZLC,1996-07-11,17.75,17.75,17.38,17.50,108200,8.75
NYSE,ZLC,1996-07-10,18.12,18.12,17.75,17.88,114000,8.94
NYSE,ZLC,1996-07-09,17.75,18.25,17.75,18.12,68400,9.06
NYSE,ZLC,1996-07-08,18.00,18.00,17.75,17.75,20000,8.88
NYSE,ZLC,1996-07-05,17.38,18.25,17.25,18.00,235200,9.00
NYSE,ZLC,1996-07-03,17.25,17.75,17.25,17.62,98000,8.81
NYSE,ZLC,1996-07-02,17.12,17.25,17.12,17.25,35400,8.62
NYSE,ZLC,1996-07-01,16.88,17.25,16.88,17.12,98800,8.56
NYSE,ZLC,1996-06-28,17.88,17.88,16.88,16.88,630400,8.44
NYSE,ZLC,1996-06-27,17.88,17.88,17.50,17.88,78200,8.94
NYSE,ZLC,1996-06-26,17.75,18.00,17.62,18.00,50200,9.00
NYSE,ZLC,1996-06-25,17.75,17.75,17.50,17.50,36000,8.75
NYSE,ZLC,1996-06-24,17.88,17.88,17.50,17.75,109600,8.88
NYSE,ZLC,1996-06-21,17.38,17.75,17.38,17.75,109200,8.88
NYSE,ZLC,1996-06-20,17.75,17.75,17.38,17.38,156400,8.69
NYSE,ZLC,1996-06-19,17.88,17.88,17.75,17.88,116000,8.94
NYSE,ZLC,1996-06-18,17.88,18.12,17.75,17.88,327600,8.94
NYSE,ZLC,1996-06-17,18.00,18.12,17.88,18.00,146800,9.00
NYSE,ZLC,1996-06-14,17.88,18.12,17.88,18.00,116600,9.00
NYSE,ZLC,1996-06-13,18.12,18.38,17.88,18.00,216800,9.00
NYSE,ZLC,1996-06-12,18.38,18.38,18.12,18.25,246800,9.12
NYSE,ZLC,1996-06-11,18.12,18.38,18.12,18.25,38600,9.12
NYSE,ZLC,1996-06-10,18.38,18.38,18.12,18.38,71600,9.19
NYSE,ZLC,1996-06-07,18.50,18.50,18.00,18.00,74000,9.00
NYSE,ZLC,1996-06-06,18.62,18.88,18.62,18.62,101800,9.31
NYSE,ZLC,1996-06-05,18.75,19.25,18.75,18.75,884200,9.38
NYSE,ZLC,1996-06-04,18.75,19.00,18.62,18.88,751000,9.44
NYSE,ZLC,1996-06-03,19.25,19.50,19.25,19.38,134200,9.69
NYSE,ZLC,1996-05-31,19.50,19.50,19.25,19.25,61800,9.62
NYSE,ZLC,1996-05-30,19.75,19.88,19.50,19.50,155400,9.75
NYSE,ZLC,1996-05-29,19.75,20.00,19.75,19.75,211200,9.88
NYSE,ZLC,1996-05-28,20.00,20.00,19.75,19.88,475600,9.94
NYSE,ZLC,1996-05-24,19.88,20.00,19.75,20.00,186800,10.00
NYSE,ZLC,1996-05-23,20.12,20.12,19.75,19.75,200000,9.88
NYSE,ZLC,1996-05-22,19.88,20.12,19.88,20.00,936400,10.00
NYSE,ZLC,1996-05-21,19.88,20.12,19.88,19.88,389000,9.94
NYSE,ZLC,1996-05-20,19.88,20.25,19.88,20.00,983000,10.00
NYSE,ZLC,1996-05-17,19.62,20.25,19.62,20.25,345800,10.12
NYSE,ZLC,1996-05-16,19.75,20.12,19.62,19.62,273800,9.81
NYSE,ZLC,1996-05-15,19.88,20.25,19.75,19.75,79400,9.88
NYSE,ZLC,1996-05-14,20.12,20.25,19.75,19.88,1288000,9.94
NYSE,ZLC,1996-05-13,19.62,20.12,19.62,20.12,179000,10.06
NYSE,ZLC,1996-05-10,20.25,20.25,19.62,19.75,984000,9.88
NYSE,ZLC,1996-05-09,20.12,20.25,19.75,20.00,1866200,10.00
NYSE,ZLC,1996-05-08,19.88,20.12,19.38,19.88,3490000,9.94
NYSE,ZLC,1996-05-07,19.25,20.12,19.25,19.88,729200,9.94
NYSE,ZLC,1996-05-06,19.25,19.62,19.25,19.25,696000,9.62
NYSE,ZLC,1996-05-03,19.00,19.50,19.00,19.12,173800,9.56
NYSE,ZLC,1996-05-02,19.12,19.50,19.00,19.12,742800,9.56
NYSE,ZLC,1996-05-01,19.00,19.00,18.62,18.88,1287200,9.44
NYSE,ZLC,1996-04-30,18.38,19.00,18.38,18.62,1724400,9.31
NYSE,ZLC,1996-04-29,18.38,18.62,18.25,18.50,1668200,9.25
NYSE,ZLC,1996-04-26,17.50,18.38,17.50,18.31,542000,9.16
NYSE,ZLC,1996-04-25,17.62,17.88,17.62,17.81,117200,8.91
NYSE,ZLC,1996-04-24,18.00,18.12,17.62,17.62,105800,8.81
NYSE,ZLC,1996-04-23,18.12,18.12,18.00,18.00,56600,9.00
NYSE,ZLC,1996-04-22,17.88,18.12,17.88,18.06,307200,9.03
NYSE,ZLC,1996-04-19,18.00,18.00,17.88,17.88,80000,8.94
NYSE,ZLC,1996-04-18,17.88,18.00,17.88,18.00,71800,9.00
NYSE,ZLC,1996-04-17,17.88,18.00,17.88,18.00,36200,9.00
NYSE,ZLC,1996-04-16,17.75,18.12,17.62,17.88,162600,8.94
NYSE,ZLC,1996-04-15,17.50,17.88,17.12,17.62,200600,8.81
NYSE,ZLC,1996-04-12,17.38,17.38,17.12,17.38,120400,8.69
NYSE,ZLC,1996-04-11,17.25,17.38,17.00,17.38,83000,8.69
NYSE,ZLC,1996-04-10,17.19,17.25,17.12,17.25,105600,8.62
NYSE,ZLC,1996-04-09,17.38,17.50,17.12,17.12,133000,8.56
NYSE,ZLC,1996-04-08,17.38,17.38,17.00,17.25,125000,8.62
NYSE,ZLC,1996-04-04,17.62,18.00,17.62,17.75,446000,8.88
NYSE,ZLC,1996-04-03,17.38,17.50,17.12,17.31,442000,8.66
NYSE,ZLC,1996-04-02,17.12,17.44,17.12,17.25,511800,8.62
NYSE,ZLC,1996-04-01,17.19,17.38,17.12,17.12,1141600,8.56
NYSE,ZLC,1996-03-29,17.12,17.50,17.12,17.19,227600,8.59
NYSE,ZLC,1996-03-28,17.38,17.38,17.12,17.12,92400,8.56
NYSE,ZLC,1996-03-27,17.00,17.38,16.88,17.12,1022200,8.56
NYSE,ZLC,1996-03-26,17.00,17.25,16.50,17.00,355000,8.50
NYSE,ZLC,1996-03-25,17.25,17.25,17.00,17.03,987400,8.52
NYSE,ZLC,1996-03-22,16.88,17.25,16.75,17.00,1639400,8.50
NYSE,ZLC,1996-03-21,16.25,16.75,16.12,16.75,362000,8.38
NYSE,ZLC,1996-03-20,16.25,16.31,16.12,16.12,238600,8.06
NYSE,ZLC,1996-03-19,16.12,16.38,16.00,16.12,989400,8.06
NYSE,ZLC,1996-03-18,16.25,16.62,16.12,16.12,312600,8.06
NYSE,ZLC,1996-03-15,16.25,16.50,16.25,16.25,277000,8.12
NYSE,ZLC,1996-03-14,16.12,16.50,16.00,16.38,787400,8.19
NYSE,ZLC,1996-03-13,15.50,16.12,15.50,16.12,631800,8.06
NYSE,ZLC,1996-03-12,15.25,15.75,15.25,15.62,577600,7.81
NYSE,ZLC,1996-03-11,14.62,15.50,14.62,15.38,302400,7.69
NYSE,ZLC,1996-03-08,15.38,15.38,14.75,14.88,124400,7.44
NYSE,ZLC,1996-03-07,15.50,15.62,15.00,15.62,520600,7.81
NYSE,ZLC,1996-03-06,15.75,15.75,15.50,15.75,686400,7.88
NYSE,ZLC,1996-03-05,15.38,15.75,15.12,15.62,909200,7.81
NYSE,ZLC,1996-03-04,15.00,15.38,14.88,15.25,184600,7.62
NYSE,ZLC,1996-03-01,15.00,15.25,14.75,15.00,1148600,7.50
NYSE,ZLC,1996-02-29,15.12,15.62,15.12,15.12,860200,7.56
NYSE,ZLC,1996-02-28,14.75,15.06,14.50,14.88,497600,7.44
NYSE,ZLC,1996-02-27,14.75,14.88,14.50,14.50,207000,7.25
NYSE,ZLC,1996-02-26,14.38,14.88,14.38,14.62,308200,7.31
NYSE,ZLC,1996-02-23,14.12,14.62,14.00,14.62,1075200,7.31
NYSE,ZLC,1996-02-22,13.88,14.12,13.88,14.00,218000,7.00
NYSE,ZLC,1996-02-21,14.12,14.12,13.75,14.12,35400,7.06
NYSE,ZLC,1996-02-20,13.88,14.12,13.75,14.12,174800,7.06
NYSE,ZLC,1996-02-16,13.88,14.25,13.88,14.06,93400,7.03
NYSE,ZLC,1996-02-15,14.00,14.25,13.75,14.12,344600,7.06
NYSE,ZLC,1996-02-14,13.75,14.00,13.75,13.88,382600,6.94
NYSE,ZLC,1996-02-13,13.88,14.00,13.75,13.88,423600,6.94
NYSE,ZLC,1996-02-12,13.88,14.12,13.88,14.00,130800,7.00
NYSE,ZLC,1996-02-09,13.75,14.12,13.75,13.88,230000,6.94
NYSE,ZLC,1996-02-08,14.00,14.00,13.75,14.00,131200,7.00
NYSE,ZLC,1996-02-07,13.88,14.12,13.75,14.00,329400,7.00
NYSE,ZLC,1996-02-06,14.00,14.12,13.88,13.88,259800,6.94
NYSE,ZLC,1996-02-05,13.75,14.00,13.62,13.75,143000,6.88
NYSE,ZLC,1996-02-02,13.62,14.00,13.62,13.75,697600,6.88
NYSE,ZLC,1996-02-01,13.62,14.00,13.62,13.69,533400,6.84
NYSE,ZLC,1996-01-31,13.38,14.00,13.38,13.81,332000,6.91
NYSE,ZLC,1996-01-30,13.50,13.62,13.25,13.50,206200,6.75
NYSE,ZLC,1996-01-29,13.50,13.88,13.50,13.62,82200,6.81
NYSE,ZLC,1996-01-26,13.75,13.88,13.50,13.88,46800,6.94
NYSE,ZLC,1996-01-25,14.00,14.12,13.50,13.75,358400,6.88
NYSE,ZLC,1996-01-24,14.12,14.12,13.88,14.06,87800,7.03
NYSE,ZLC,1996-01-23,13.62,14.12,13.62,13.88,195200,6.94
NYSE,ZLC,1996-01-22,13.62,13.88,13.62,13.75,248400,6.88
NYSE,ZLC,1996-01-19,13.88,13.88,13.62,13.62,114800,6.81
NYSE,ZLC,1996-01-18,13.75,14.00,13.62,13.88,204000,6.94
NYSE,ZLC,1996-01-17,13.50,13.75,13.50,13.62,79200,6.81
NYSE,ZLC,1996-01-16,14.00,14.00,13.50,13.75,556000,6.88
NYSE,ZLC,1996-01-15,14.25,14.25,13.88,13.94,164000,6.97
NYSE,ZLC,1996-01-12,14.25,14.25,14.12,14.12,593600,7.06
NYSE,ZLC,1996-01-11,13.88,14.38,13.75,14.12,690800,7.06
NYSE,ZLC,1996-01-10,15.00,15.00,13.50,13.50,1896800,6.75
NYSE,ZLC,1996-01-09,15.50,15.75,15.38,15.44,252800,7.72
NYSE,ZLC,1996-01-08,15.25,15.62,15.25,15.50,201400,7.75
NYSE,ZLC,1996-01-05,15.38,15.50,15.12,15.38,451200,7.69
NYSE,ZLC,1996-01-04,15.62,15.88,15.38,15.38,313000,7.69
NYSE,ZLC,1996-01-03,15.62,15.88,15.62,15.88,87600,7.94
NYSE,ZLC,1996-01-02,16.00,16.00,15.62,15.75,696600,7.88
NYSE,ZLC,1995-12-29,15.88,16.12,15.88,16.12,192000,8.06
NYSE,ZLC,1995-12-28,15.75,16.00,15.75,16.00,54400,8.00
NYSE,ZLC,1995-12-27,15.88,16.00,15.75,15.75,124800,7.88
NYSE,ZLC,1995-12-26,16.25,16.25,15.88,15.88,197000,7.94
NYSE,ZLC,1995-12-22,16.00,16.25,15.88,16.12,307800,8.06
NYSE,ZLC,1995-12-21,16.38,16.62,15.75,16.00,378000,8.00
NYSE,ZLC,1995-12-20,16.38,16.62,16.12,16.38,717200,8.19
NYSE,ZLC,1995-12-19,16.12,16.38,16.12,16.38,222800,8.19
NYSE,ZLC,1995-12-18,16.50,16.50,16.12,16.38,310600,8.19
NYSE,ZLC,1995-12-15,16.25,16.75,16.12,16.25,410400,8.12
NYSE,ZLC,1995-12-14,16.25,16.25,16.00,16.12,857000,8.06
NYSE,ZLC,1995-12-13,16.12,16.25,16.00,16.00,103800,8.00
NYSE,ZLC,1995-12-12,15.75,16.12,15.62,16.06,577200,8.03
NYSE,ZLC,1995-12-11,16.25,16.50,15.75,15.81,391600,7.91
NYSE,ZLC,1995-12-08,16.38,16.50,16.25,16.31,200000,8.16
NYSE,ZLC,1995-12-07,16.62,16.88,16.12,16.25,285200,8.12
NYSE,ZLC,1995-12-06,16.88,16.88,16.62,16.62,1248000,8.31
NYSE,ZLC,1995-12-05,16.62,16.88,16.62,16.62,376200,8.31
NYSE,ZLC,1995-12-04,17.00,17.00,16.62,16.62,248400,8.31
NYSE,ZLC,1995-12-01,16.75,17.00,16.50,16.69,671200,8.34
NYSE,ZLC,1995-11-30,16.50,16.75,16.50,16.62,298200,8.31
NYSE,ZLC,1995-11-29,16.38,16.75,16.38,16.50,1967200,8.25
NYSE,ZLC,1995-11-28,16.38,16.38,16.12,16.38,349200,8.19
NYSE,ZLC,1995-11-27,16.00,16.38,16.00,16.25,329800,8.12
NYSE,ZLC,1995-11-24,16.25,16.25,16.00,16.12,486600,8.06
NYSE,ZLC,1995-11-22,16.12,16.25,16.00,16.25,579000,8.12
NYSE,ZLC,1995-11-21,16.00,16.12,16.00,16.00,354600,8.00
NYSE,ZLC,1995-11-20,16.00,16.12,15.88,16.12,514600,8.06
NYSE,ZLC,1995-11-17,15.75,16.12,15.75,15.94,462600,7.97
NYSE,ZLC,1995-11-16,15.75,16.00,15.75,16.00,129400,8.00
NYSE,ZLC,1995-11-15,15.62,15.88,15.62,15.88,218000,7.94
NYSE,ZLC,1995-11-14,15.75,15.88,15.50,15.81,203400,7.91
NYSE,ZLC,1995-11-13,15.88,15.88,15.62,15.62,55000,7.81
NYSE,ZLC,1995-11-10,16.12,16.12,15.62,15.88,91800,7.94
NYSE,ZLC,1995-11-09,16.00,16.12,15.75,16.12,411400,8.06
NYSE,ZLC,1995-11-08,15.38,16.12,15.38,16.00,530200,8.00
NYSE,ZLC,1995-11-07,15.75,16.12,15.38,15.75,523200,7.88
NYSE,ZLC,1995-11-06,15.50,15.75,15.50,15.50,161000,7.75
NYSE,ZLC,1995-11-03,15.00,15.75,15.00,15.62,281200,7.81
NYSE,ZLC,1995-11-02,14.88,15.12,14.62,15.00,158400,7.50
NYSE,ZLC,1995-11-01,14.62,14.88,14.62,14.88,72600,7.44
NYSE,ZLC,1995-10-31,14.25,15.00,14.25,14.75,435600,7.38
NYSE,ZLC,1995-10-30,14.25,14.38,14.25,14.25,14000,7.12
NYSE,ZLC,1995-10-27,14.25,14.50,14.12,14.38,109400,7.19
NYSE,ZLC,1995-10-26,14.75,14.75,14.25,14.25,118600,7.12
NYSE,ZLC,1995-10-25,14.62,14.75,14.50,14.62,189400,7.31
NYSE,ZLC,1995-10-24,14.75,14.88,14.50,14.75,173200,7.38
NYSE,ZLC,1995-10-23,15.12,15.25,14.62,14.88,123400,7.44
NYSE,ZLC,1995-10-20,15.38,15.62,15.12,15.25,696400,7.62
NYSE,ZLC,1995-10-19,15.62,15.62,15.25,15.38,79400,7.69
NYSE,ZLC,1995-10-18,15.75,15.88,15.38,15.62,231000,7.81
NYSE,ZLC,1995-10-17,15.25,15.62,15.12,15.62,597200,7.81
NYSE,ZLC,1995-10-16,15.12,15.25,15.00,15.12,254400,7.56
NYSE,ZLC,1995-10-13,15.00,15.12,15.00,15.12,250200,7.56
